-0.045718564132075264,-0.020210216343218308,0.0034260320141907994
-0.09145421318243088,-0.040373983978195346,0.0068707830298510185
-0.13825827756858933,-0.05963375467229491,0.00789730099318105
-0.17746548858259742,-0.09646614486018702,0.008452505097690955
-0.22898620924042148,-0.1073975778682451,0.008558363873532208
-0.27709695799070094,-0.10097644796365646,0.007938095776815979
-0.32551543328411164,-0.09911853659780115,0.00781122488249627
-0.37165078073861735,-0.12152947859463485,0.007692163752890998
-0.41811753233497667,-0.11674518348428523,0.008068943637369508
-0.4603454961232653,-0.14238022006780554,0.008196872478998411
-0.5076863672326666,-0.15515782517941049,0.009809432820990407
-0.555583284715964,-0.15952624173743393,0.011662906808875866
-0.604524628031772,-0.15551090432539308,0.014249488277241889
-0.6472221433079358,-0.18324739529400155,0.01683005675284905
-0.6982085113437132,-0.18393524904446884,0.020193607100448107
-0.7366900669873865,-0.2189756142651564,0.0230414549126907
-0.7871119228391152,-0.23609374955363585,0.025696952393866872
-0.8378674724811439,-0.2602798423012597,0.028378413747195068
-0.8905887392834368,-0.2821833810037908,0.03109304842919027
-0.9471415215179786,-0.2936780488577914,0.034818099551495015
-0.9996021787587123,-0.31864559431184825,0.03809519206058861
-1.047185931796721,-0.35331411712726235,0.04067320461516253
-1.0946911863623023,-0.38808770539489157,0.04404577859664505
-1.1478635635077987,-0.40615941343785694,0.04776114573681054
-1.1985408321023872,-0.40329826943926766,0.05244445437736403
-1.2465251777812523,-0.43324459559118256,0.05757980142837567
-1.2992115632067631,-0.43609031676176296,0.06372693425367845
-1.3484278207917502,-0.4620034456638934,0.06886390987304854
-1.4002600612009544,-0.47851001254825914,0.07229476444921354
-1.4508719085143218,-0.4769427201294402,0.07400930969437579
-1.4787076210437116,-0.5179376330905787,0.07475821564563011
-1.5220534423404757,-0.5453007940739757,0.07540376007393174
-1.5592343263614743,-0.5155774909690167,0.07427383199594521
-1.609050593975807,-0.5067412295562219,0.07416417157973697
-1.6597585858348962,-0.5091813616522325,0.07306812976858679
-1.70938266498777,-0.49576014067587,0.07218925107849651
-1.7604677104588755,-0.4822642302720208,0.0710279899498387
-1.8118895575341647,-0.4662334368236477,0.07130463815591846
-1.8570505274350766,-0.4353568548566247,0.07315556838392037
-1.9092324668703484,-0.4372410087822108,0.07580700259309417
-1.9595536339590616,-0.4418252079646756,0.07895052220859848
-1.9957289306825412,-0.47079833842913066,0.08202865236667864
-2.034645024662446,-0.4989704185281587,0.08402124667789186
-2.0440565729681555,-0.5443654579271153,0.08727077581682058
-2.0800719008007427,-0.5810412035303134,0.0909041293432903
-2.1290988145445797,-0.5964846381829267,0.09444688923491418
-2.1790366537659303,-0.6155311037326829,0.09833833248885755
-2.1842202014427254,-0.6683765707011093,0.10204336420906401
-2.227380909763545,-0.7043892982892723,0.10594186845259904
-2.1901932128677624,-0.7036569824537324,0.10860334778626803
-2.2388730941562685,-0.7214575972320891,0.11159013255208346
-2.282360119865962,-0.7476675569061527,0.11261863848575
-2.2577423433588772,-0.7172305772278437,0.11301892170438993
-2.226692689934513,-0.7521432880672971,0.11275938671338011
-2.2678230345188077,-0.7729559416656399,0.11438362691854533
-2.311985279220093,-0.7660023884102372,0.11547421281337415
-2.357167521420602,-0.7806659465246467,0.11628877942969429
-2.406040091850977,-0.7912032279095441,0.1165651314292076
