0.9998031677475376,0.011260378572295388,0.011628617212017085,0.01147191780541962
0.9992148121180595,0.022508612292903196,0.023214410041571872,0.022895693545742595
0.9982350431186993,0.033710161175721766,0.03481200478862475,0.03432998756061683
0.996865553228553,0.04489191117165368,0.04638733440595472,0.045738389831710885
0.9951095552550412,0.056019317464178334,0.05793388161965068,0.05711807482261735
0.9929696979309321,0.06715035975939211,0.06942202877191721,0.0684294534270797
0.990441306480412,0.07825073653258026,0.0809022844278043,0.07973494230164217
0.9875296897698068,0.08931686737504875,0.09234168523038755,0.09099792412065877
0.9842399044772686,0.100369972798477,0.10374411766372346,0.10215105014235532
0.9805678693851284,0.11135819310586466,0.11508766737166026,0.11331740897433454
0.9765223211705918,0.1222983395543364,0.1263804400582817,0.12439958508181094
0.9720937789812022,0.1331908060543948,0.13764139389438498,0.13545752373137843
0.9672959757821723,0.14406207472343255,0.14881899735890206,0.1464155725566328
0.9621320703779374,0.15485845757368982,0.15989196281998783,0.1573381628650005
0.9565949947277052,0.16559237441919883,0.17092412370999266,0.16819668703659113
0.9506915152327489,0.17626545825781365,0.18188280667346757,0.17898261291590548
0.9444182519565507,0.18686871652761167,0.1927925700051514,0.1896978468656539
0.937789102722732,0.19741017734375207,0.2035919003873381,0.2003276286293876
0.9308010450474548,0.2079032367801973,0.2143187200732183,0.21083914461280875
0.9234634777193135,0.2183064886673853,0.22491548710784376,0.22129280599086165
0.9157800254854135,0.22862522028913881,0.2354268957019985,0.23162821578943824
0.9077395711292052,0.2388700454301159,0.24583567247340438,0.2418983144669059
0.8993441277242108,0.24905788213946753,0.2561525676820717,0.2520638279128193
0.8905954198210103,0.2591296515385976,0.26637868613050064,0.26217173276825917
0.8815208697521237,0.26909293289108316,0.27651431698131607,0.2721208962279276
0.8721082429578877,0.27896064855433284,0.28653997938103054,0.2819627800603662
0.8623429648839483,0.28876435523583177,0.29645265087753836,0.29171147363118255
0.8522542552989703,0.29843831936969906,0.3062394731444784,0.3013546730096936
0.8418468252257638,0.30801474068370804,0.315879856068474,0.3108709682633786
0.8311052036039774,0.3174710497284472,0.3254227298450069,0.320275381549898
0.8200325925161358,0.32683837641160585,0.334848289170366,0.32954490764624117
0.808663101789026,0.33605222064077483,0.34414319966884255,0.3386714498286599
0.7969813494787704,0.3451655057956058,0.3532694189460917,0.34768120430841887
0.784980084977474,0.3541212685972799,0.3623180252333972,0.356553000137122
0.7726633716447096,0.3629938121317651,0.3712024202002155,0.3652883377691939
0.7600691432272842,0.371721107825784,0.3799082101171275,0.37388242456167203
0.7471797795822864,0.380289238472283,0.3885018924787453,0.38232022131450255
0.7339762715284245,0.3887522078115686,0.39694564378967107,0.3906209283068013
0.7205231495883065,0.3970491774887118,0.4052136260503457,0.3987483652957275
0.7067651083436787,0.4052341396621286,0.41332518771584625,0.40673168413574956
